id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
51,2026-06-16T00:11:11Z,KMSP,2026-06-16,high,30,71.1,1.34,69.5,71.2,73.02,68.5,73.5
52,2026-06-16T00:11:11Z,KMSP,2026-06-16,low,30,55.21,1.51,53.14,55.35,57.1,51.6,57.8
53,2026-06-16T00:11:11Z,KMSP,2026-06-17,high,30,67.96,4.58,62.86,67.25,73.57,60.3,79.2
54,2026-06-16T00:11:11Z,KMSP,2026-06-17,low,30,56.31,1.36,54.4,56.2,58.32,53.6,59.1
55,2026-06-16T00:11:11Z,KMSY,2026-06-15,high,30,87.16,1.69,85.17,87.0,88.99,84.7,91.2
56,2026-06-16T00:11:11Z,KMSY,2026-06-15,low,30,74.95,0.56,74.0,75.0,75.61,73.6,76.0
57,2026-06-16T00:11:11Z,KMSY,2026-06-16,high,30,76.09,0.97,75.1,76.0,76.91,74.3,79.6
58,2026-06-16T00:11:11Z,KMSY,2026-06-16,low,30,72.12,1.16,70.9,71.9,73.7,70.6,75.4
59,2026-06-16T00:11:11Z,KMSY,2026-06-17,high,30,83.64,3.43,78.67,83.8,88.1,76.4,88.3
60,2026-06-16T00:11:11Z,KMSY,2026-06-17,low,30,72.53,1.3,71.08,72.45,74.15,69.9,75.4
61,2026-06-16T00:11:11Z,KOKC,2026-06-15,high,30,83.13,1.59,81.08,83.25,84.93,78.5,85.6
62,2026-06-16T00:11:11Z,KOKC,2026-06-15,low,30,63.69,0.34,63.2,63.7,64.02,63.0,64.6
63,2026-06-16T00:11:11Z,KOKC,2026-06-16,high,30,92.34,1.82,89.93,92.75,94.21,88.1,95.6
64,2026-06-16T00:11:11Z,KOKC,2026-06-16,low,30,66.55,1.03,65.48,66.4,67.8,64.4,68.4
65,2026-06-16T00:11:11Z,KOKC,2026-06-17,high,30,96.91,2.35,93.98,97.0,99.22,92.0,103.5
66,2026-06-16T00:11:11Z,KOKC,2026-06-17,low,30,75.22,1.23,73.87,75.15,76.54,71.7,77.3
67,2026-06-16T00:11:11Z,KPHL,2026-06-15,high,30,75.53,0.64,74.6,75.6,76.31,73.8,76.8
68,2026-06-16T00:11:11Z,KPHL,2026-06-15,low,30,63.17,0.86,61.99,63.35,64.22,61.7,64.7
69,2026-06-16T00:11:11Z,KPHL,2026-06-16,high,30,77.32,1.61,75.29,77.45,79.31,74.3,80.0
70,2026-06-16T00:11:11Z,KPHL,2026-06-16,low,30,56.69,1.33,54.86,56.95,58.41,54.1,58.6
71,2026-06-16T00:11:11Z,KPHL,2026-06-17,high,30,83.09,1.78,80.67,83.3,84.93,79.3,86.5
72,2026-06-16T00:11:11Z,KPHL,2026-06-17,low,30,60.56,1.57,58.87,60.55,62.63,57.9,64.0
73,2026-06-16T00:11:11Z,KPHX,2026-06-15,high,30,105.05,1.11,103.68,104.9,106.42,103.2,107.4
74,2026-06-16T00:11:11Z,KPHX,2026-06-15,low,30,86.0,0.78,85.08,86.1,86.8,84.1,87.6
75,2026-06-16T00:11:11Z,KPHX,2026-06-16,high,30,108.92,1.43,106.94,109.25,110.42,105.3,111.1
76,2026-06-16T00:11:11Z,KPHX,2026-06-16,low,30,88.24,1.08,86.38,88.5,89.21,85.2,89.7
77,2026-06-16T00:11:11Z,KPHX,2026-06-17,high,30,107.53,2.15,105.46,107.9,109.5,101.5,110.8
78,2026-06-16T00:11:11Z,KPHX,2026-06-17,low,30,88.64,0.98,87.4,88.7,89.7,85.7,90.6
79,2026-06-16T00:11:11Z,KSAT,2026-06-15,high,30,83.07,2.08,79.89,83.6,85.43,78.3,85.8
80,2026-06-16T00:11:11Z,KSAT,2026-06-15,low,30,72.83,0.53,72.19,72.7,73.6,71.8,74.0
81,2026-06-16T00:11:11Z,KSAT,2026-06-16,high,30,87.29,1.51,84.98,87.45,89.1,83.9,89.9
82,2026-06-16T00:11:11Z,KSAT,2026-06-16,low,30,73.49,0.54,72.69,73.6,74.1,72.4,74.3
83,2026-06-16T00:11:11Z,KSAT,2026-06-17,high,30,92.82,3.12,88.62,92.85,96.73,86.3,97.9
84,2026-06-16T00:11:11Z,KSAT,2026-06-17,low,30,72.5,0.87,71.28,72.6,73.4,70.9,74.7
91,2026-06-16T00:11:11Z,KSEA,2026-06-15,high,30,92.08,1.19,90.64,92.35,93.43,89.4,94.6
92,2026-06-16T00:11:11Z,KSEA,2026-06-15,low,30,62.79,0.3,62.39,62.85,63.1,62.2,63.2
93,2026-06-16T00:11:11Z,KSEA,2026-06-16,high,30,70.54,1.61,68.98,70.2,72.8,67.6,73.1
94,2026-06-16T00:11:11Z,KSEA,2026-06-16,low,30,56.01,0.8,55.09,55.9,57.11,54.4,57.9
95,2026-06-16T00:11:11Z,KSEA,2026-06-17,high,30,74.79,1.76,72.2,74.8,77.21,71.1,77.8
96,2026-06-16T00:11:11Z,KSEA,2026-06-17,low,30,51.12,0.89,50.29,50.9,52.43,50.1,53.4
85,2026-06-16T00:11:11Z,KSFO,2026-06-15,high,30,73.31,0.45,72.7,73.35,74.0,72.6,74.0
86,2026-06-16T00:11:11Z,KSFO,2026-06-15,low,30,56.14,0.24,55.89,56.15,56.5,55.5,56.6
87,2026-06-16T00:11:11Z,KSFO,2026-06-16,high,30,77.47,0.84,76.48,77.4,78.26,75.8,79.5
88,2026-06-16T00:11:11Z,KSFO,2026-06-16,low,30,58.36,0.31,57.9,58.4,58.7,57.5,58.9
89,2026-06-16T00:11:11Z,KSFO,2026-06-17,high,30,77.81,2.14,75.28,77.8,80.2,70.9,80.9
90,2026-06-16T00:11:11Z,KSFO,2026-06-17,low,30,60.29,0.46,59.69,60.45,60.8,59.1,61.0
1,2026-06-16T01:38:28Z,KATL,2026-06-15,high,30,80.64,2.63,77.57,80.3,84.7,76.5,85.2
2,2026-06-16T01:38:28Z,KATL,2026-06-15,low,30,69.24,0.61,68.39,69.3,69.91,67.8,70.4
3,2026-06-16T01:38:28Z,KATL,2026-06-16,high,30,77.3,4.2,71.45,77.85,82.34,70.2,84.8
4,2026-06-16T01:38:28Z,KATL,2026-06-16,low,30,67.04,1.24,65.89,67.05,68.4,63.8,69.5
5,2026-06-16T01:38:28Z,KATL,2026-06-17,high,30,83.79,3.22,80.22,83.7,88.44,75.1,89.4
6,2026-06-16T01:38:28Z,KATL,2026-06-17,low,30,68.84,0.94,68.04,68.75,70.21,66.3,70.5
7,2026-06-16T01:38:28Z,KAUS,2026-06-15,high,30,87.31,2.05,84.42,87.65,89.3,81.4,89.9
8,2026-06-16T01:38:28Z,KAUS,2026-06-15,low,30,72.69,0.69,71.67,72.9,73.3,71.1,73.9
9,2026-06-16T01:38:28Z,KAUS,2026-06-16,high,30,89.71,1.41,87.49,90.0,91.31,87.2,91.9
10,2026-06-16T01:38:28Z,KAUS,2026-06-16,low,30,75.26,0.73,74.27,75.25,76.02,73.9,76.9
11,2026-06-16T01:38:28Z,KAUS,2026-06-17,high,30,92.57,2.92,89.44,93.2,96.11,83.8,97.6
12,2026-06-16T01:38:28Z,KAUS,2026-06-17,low,30,73.25,1.04,71.88,73.3,74.38,71.5,75.6
13,2026-06-16T01:38:28Z,KBOS,2026-06-15,high,30,80.01,0.82,79.07,79.85,81.11,78.5,81.6
14,2026-06-16T01:38:28Z,KBOS,2026-06-15,low,30,67.36,0.69,66.4,67.55,68.1,65.5,68.3
15,2026-06-16T01:38:28Z,KBOS,2026-06-16,high,30,79.14,2.07,76.3,79.0,81.19,75.2,83.5
16,2026-06-16T01:38:28Z,KBOS,2026-06-16,low,30,61.54,1.22,60.0,61.3,62.89,59.7,64.0
17,2026-06-16T01:38:28Z,KBOS,2026-06-17,high,30,76.92,2.34,74.43,77.25,79.93,70.9,80.8
18,2026-06-16T01:38:28Z,KBOS,2026-06-17,low,30,60.0,0.98,58.5,60.3,61.1,58.0,61.8
91,2026-06-16T01:38:28Z,KDCA,2026-06-15,high,30,77.66,0.67,77.06,77.85,78.22,75.3,78.9
92,2026-06-16T01:38:28Z,KDCA,2026-06-15,low,30,65.82,0.7,64.8,65.8,66.7,64.6,67.2
93,2026-06-16T01:38:28Z,KDCA,2026-06-16,high,30,79.53,1.68,77.46,79.5,81.47,76.2,82.5
94,2026-06-16T01:38:28Z,KDCA,2026-06-16,low,30,60.31,1.12,59.08,60.5,61.62,58.0,62.0
95,2026-06-16T01:38:28Z,KDCA,2026-06-17,high,30,87.05,1.32,85.77,87.0,88.19,84.4,90.6
96,2026-06-16T01:38:28Z,KDCA,2026-06-17,low,30,63.68,2.02,61.38,63.55,66.81,59.6,67.3
25,2026-06-16T01:38:28Z,KDEN,2026-06-15,high,30,80.77,2.01,77.65,80.95,83.03,77.0,84.4
26,2026-06-16T01:38:28Z,KDEN,2026-06-15,low,30,51.89,0.43,51.48,51.9,52.4,50.8,52.5
27,2026-06-16T01:38:28Z,KDEN,2026-06-16,high,30,91.27,1.54,89.18,91.2,93.11,87.7,94.7
28,2026-06-16T01:38:28Z,KDEN,2026-06-16,low,30,54.92,0.73,53.99,54.9,55.9,53.4,56.0
29,2026-06-16T01:38:28Z,KDEN,2026-06-17,high,30,93.7,5.24,90.75,94.1,98.61,77.0,99.0
30,2026-06-16T01:38:28Z,KDEN,2026-06-17,low,30,65.54,2.42,62.6,66.15,67.84,58.0,70.5
19,2026-06-16T01:38:28Z,KDFW,2026-06-15,high,30,85.78,1.04,84.49,85.8,86.92,83.5,88.2
20,2026-06-16T01:38:28Z,KDFW,2026-06-15,low,30,72.54,0.49,71.9,72.6,72.9,71.3,73.7
21,2026-06-16T01:38:28Z,KDFW,2026-06-16,high,30,92.7,2.25,90.37,92.5,95.93,87.9,96.8
22,2026-06-16T01:38:28Z,KDFW,2026-06-16,low,30,73.29,0.98,72.36,73.4,74.51,70.7,75.3
23,2026-06-16T01:38:28Z,KDFW,2026-06-17,high,30,94.38,2.25,91.43,95.3,97.15,89.9,98.0
24,2026-06-16T01:38:28Z,KDFW,2026-06-17,low,30,77.18,1.18,75.97,77.15,78.81,74.1,79.5
31,2026-06-16T01:38:28Z,KIAH,2026-06-15,high,30,83.07,1.48,81.22,83.2,84.65,79.9,85.9
32,2026-06-16T01:38:28Z,KIAH,2026-06-15,low,30,75.94,1.23,74.49,75.8,77.7,73.4,78.0
33,2026-06-16T01:38:28Z,KIAH,2026-06-16,high,30,84.74,4.14,78.8,85.25,89.85,77.8,91.8
34,2026-06-16T01:38:28Z,KIAH,2026-06-16,low,30,76.43,0.79,75.49,76.4,77.52,75.1,78.0
35,2026-06-16T01:38:28Z,KIAH,2026-06-17,high,30,88.33,3.75,84.08,89.35,93.02,79.5,94.6
36,2026-06-16T01:38:28Z,KIAH,2026-06-17,low,30,76.73,1.28,74.99,76.55,78.41,73.5,78.8
37,2026-06-16T01:38:28Z,KLAX,2026-06-15,high,30,74.8,0.42,74.2,74.8,75.31,73.6,75.6
38,2026-06-16T01:38:28Z,KLAX,2026-06-15,low,30,64.19,0.34,63.79,64.1,64.61,63.5,64.8
39,2026-06-16T01:38:28Z,KLAX,2026-06-16,high,30,76.44,0.94,75.29,76.55,77.52,73.9,78.2
40,2026-06-16T01:38:28Z,KLAX,2026-06-16,low,30,65.57,0.46,65.07,65.6,66.2,64.5,66.2
41,2026-06-16T01:38:28Z,KLAX,2026-06-17,high,30,74.27,1.1,73.15,74.2,75.4,71.8,77.3
42,2026-06-16T01:38:28Z,KLAX,2026-06-17,low,30,65.51,0.71,64.79,65.4,66.31,64.1,67.5
43,2026-06-16T01:38:28Z,KMIA,2026-06-15,high,30,90.73,0.49,90.09,90.8,91.2,89.6,91.6
44,2026-06-16T01:38:28Z,KMIA,2026-06-15,low,30,81.54,1.16,80.4,81.9,82.2,76.2,82.6
45,2026-06-16T01:38:28Z,KMIA,2026-06-16,high,30,88.97,0.61,88.37,89.0,89.7,86.7,89.8
46,2026-06-16T01:38:28Z,KMIA,2026-06-16,low,30,82.07,0.3,81.69,82.1,82.5,81.4,82.6
47,2026-06-16T01:38:28Z,KMIA,2026-06-17,high,30,89.33,0.94,88.1,89.3,90.3,87.5,91.0
48,2026-06-16T01:38:28Z,KMIA,2026-06-17,low,30,82.25,0.38,81.78,82.3,82.61,81.3,82.8
49,2026-06-16T01:38:28Z,KMSP,2026-06-15,high,30,77.1,0.63,76.3,77.15,77.82,75.2,78.2
50,2026-06-16T01:38:28Z,KMSP,2026-06-15,low,30,56.65,0.28,56.2,56.6,57.0,56.1,57.1
51,2026-06-16T01:38:28Z,KMSP,2026-06-16,high,30,71.1,1.34,69.5,71.2,73.02,68.5,73.5
52,2026-06-16T01:38:28Z,KMSP,2026-06-16,low,30,55.21,1.51,53.14,55.35,57.1,51.6,57.8
53,2026-06-16T01:38:28Z,KMSP,2026-06-17,high,30,67.96,4.58,62.86,67.25,73.57,60.3,79.2
54,2026-06-16T01:38:28Z,KMSP,2026-06-17,low,30,56.31,1.36,54.4,56.2,58.32,53.6,59.1
55,2026-06-16T01:38:28Z,KNYC,2026-06-15,high,30,77.11,1.38,75.47,77.05,78.76,74.4,80.0
56,2026-06-16T01:38:28Z,KNYC,2026-06-15,low,30,66.01,1.61,64.17,66.2,68.0,62.8,68.9
57,2026-06-16T01:38:28Z,KNYC,2026-06-16,high,30,79.27,1.47,77.34,79.4,81.01,76.3,82.3
58,2026-06-16T01:38:28Z,KNYC,2026-06-16,low,30,60.74,0.91,59.59,60.85,61.71,58.8,62.4
59,2026-06-16T01:38:28Z,KNYC,2026-06-17,high,30,78.89,3.54,74.34,79.05,83.51,70.9,85.5
60,2026-06-16T01:38:28Z,KNYC,2026-06-17,low,30,66.3,0.91,65.39,66.2,67.35,64.7,69.5
61,2026-06-16T01:38:28Z,KOKC,2026-06-15,high,30,83.13,1.59,81.08,83.25,84.93,78.5,85.6
62,2026-06-16T01:38:28Z,KOKC,2026-06-15,low,30,63.69,0.34,63.2,63.7,64.02,63.0,64.6
63,2026-06-16T01:38:28Z,KOKC,2026-06-16,high,30,92.34,1.82,89.93,92.75,94.21,88.1,95.6
64,2026-06-16T01:38:28Z,KOKC,2026-06-16,low,30,66.55,1.03,65.48,66.4,67.8,64.4,68.4
65,2026-06-16T01:38:28Z,KOKC,2026-06-17,high,30,96.91,2.35,93.98,97.0,99.22,92.0,103.5
66,2026-06-16T01:38:28Z,KOKC,2026-06-17,low,30,75.22,1.23,73.87,75.15,76.54,71.7,77.3
67,2026-06-16T01:38:28Z,KPHL,2026-06-15,high,30,75.53,0.64,74.6,75.6,76.31,73.8,76.8
68,2026-06-16T01:38:28Z,KPHL,2026-06-15,low,30,63.17,0.86,61.99,63.35,64.22,61.7,64.7
69,2026-06-16T01:38:28Z,KPHL,2026-06-16,high,30,77.32,1.61,75.29,77.45,79.31,74.3,80.0
70,2026-06-16T01:38:28Z,KPHL,2026-06-16,low,30,56.69,1.33,54.86,56.95,58.41,54.1,58.6
71,2026-06-16T01:38:28Z,KPHL,2026-06-17,high,30,83.09,1.78,80.67,83.3,84.93,79.3,86.5
72,2026-06-16T01:38:28Z,KPHL,2026-06-17,low,30,60.56,1.57,58.87,60.55,62.63,57.9,64.0
73,2026-06-16T01:38:28Z,KPHX,2026-06-15,high,30,105.05,1.11,103.68,104.9,106.42,103.2,107.4
74,2026-06-16T01:38:28Z,KPHX,2026-06-15,low,30,86.0,0.78,85.08,86.1,86.8,84.1,87.6
75,2026-06-16T01:38:28Z,KPHX,2026-06-16,high,30,108.92,1.43,106.94,109.25,110.42,105.3,111.1
76,2026-06-16T01:38:28Z,KPHX,2026-06-16,low,30,88.24,1.08,86.38,88.5,89.21,85.2,89.7
77,2026-06-16T01:38:28Z,KPHX,2026-06-17,high,30,107.53,2.15,105.46,107.9,109.5,101.5,110.8
78,2026-06-16T01:38:28Z,KPHX,2026-06-17,low,30,88.64,0.98,87.4,88.7,89.7,85.7,90.6
79,2026-06-16T01:38:28Z,KSAT,2026-06-15,high,30,83.07,2.08,79.89,83.6,85.43,78.3,85.8
80,2026-06-16T01:38:28Z,KSAT,2026-06-15,low,30,72.83,0.53,72.19,72.7,73.6,71.8,74.0
81,2026-06-16T01:38:28Z,KSAT,2026-06-16,high,30,87.29,1.51,84.98,87.45,89.1,83.9,89.9
82,2026-06-16T01:38:28Z,KSAT,2026-06-16,low,30,73.49,0.54,72.69,73.6,74.1,72.4,74.3
83,2026-06-16T01:38:28Z,KSAT,2026-06-17,high,30,92.82,3.12,88.62,92.85,96.73,86.3,97.9
84,2026-06-16T01:38:28Z,KSAT,2026-06-17,low,30,72.5,0.87,71.28,72.6,73.4,70.9,74.7
85,2026-06-16T01:38:28Z,KSFO,2026-06-15,high,30,73.31,0.45,72.7,73.35,74.0,72.6,74.0
86,2026-06-16T01:38:28Z,KSFO,2026-06-15,low,30,56.14,0.24,55.89,56.15,56.5,55.5,56.6
87,2026-06-16T01:38:28Z,KSFO,2026-06-16,high,30,77.47,0.84,76.48,77.4,78.26,75.8,79.5
88,2026-06-16T01:38:28Z,KSFO,2026-06-16,low,30,58.36,0.31,57.9,58.4,58.7,57.5,58.9
89,2026-06-16T01:38:28Z,KSFO,2026-06-17,high,30,77.81,2.14,75.28,77.8,80.2,70.9,80.9
90,2026-06-16T01:38:28Z,KSFO,2026-06-17,low,30,60.29,0.46,59.69,60.45,60.8,59.1,61.0
1,2026-06-16T03:23:26Z,KATL,2026-06-15,high,30,80.64,2.63,77.57,80.3,84.7,76.5,85.2
2,2026-06-16T03:23:26Z,KATL,2026-06-15,low,30,69.24,0.61,68.39,69.3,69.91,67.8,70.4
3,2026-06-16T03:23:26Z,KATL,2026-06-16,high,30,77.3,4.2,71.45,77.85,82.34,70.2,84.8
4,2026-06-16T03:23:26Z,KATL,2026-06-16,low,30,67.04,1.24,65.89,67.05,68.4,63.8,69.5
5,2026-06-16T03:23:26Z,KATL,2026-06-17,high,30,83.79,3.22,80.22,83.7,88.44,75.1,89.4
6,2026-06-16T03:23:26Z,KATL,2026-06-17,low,30,68.84,0.94,68.04,68.75,70.21,66.3,70.5
7,2026-06-16T03:23:26Z,KAUS,2026-06-15,high,30,87.31,2.05,84.42,87.65,89.3,81.4,89.9
8,2026-06-16T03:23:26Z,KAUS,2026-06-15,low,30,72.69,0.69,71.67,72.9,73.3,71.1,73.9
9,2026-06-16T03:23:26Z,KAUS,2026-06-16,high,30,89.71,1.41,87.49,90.0,91.31,87.2,91.9
10,2026-06-16T03:23:26Z,KAUS,2026-06-16,low,30,75.26,0.73,74.27,75.25,76.02,73.9,76.9
11,2026-06-16T03:23:26Z,KAUS,2026-06-17,high,30,92.57,2.92,89.44,93.2,96.11,83.8,97.6
12,2026-06-16T03:23:26Z,KAUS,2026-06-17,low,30,73.25,1.04,71.88,73.3,74.38,71.5,75.6
13,2026-06-16T03:23:26Z,KBOS,2026-06-15,high,30,80.01,0.82,79.07,79.85,81.11,78.5,81.6
14,2026-06-16T03:23:26Z,KBOS,2026-06-15,low,30,67.36,0.69,66.4,67.55,68.1,65.5,68.3
15,2026-06-16T03:23:26Z,KBOS,2026-06-16,high,30,79.14,2.07,76.3,79.0,81.19,75.2,83.5
16,2026-06-16T03:23:26Z,KBOS,2026-06-16,low,30,61.54,1.22,60.0,61.3,62.89,59.7,64.0
17,2026-06-16T03:23:26Z,KBOS,2026-06-17,high,30,76.92,2.34,74.43,77.25,79.93,70.9,80.8
18,2026-06-16T03:23:26Z,KBOS,2026-06-17,low,30,60.0,0.98,58.5,60.3,61.1,58.0,61.8
85,2026-06-16T03:23:26Z,KDCA,2026-06-15,high,30,77.66,0.67,77.06,77.85,78.22,75.3,78.9
86,2026-06-16T03:23:26Z,KDCA,2026-06-15,low,30,65.82,0.7,64.8,65.8,66.7,64.6,67.2
87,2026-06-16T03:23:26Z,KDCA,2026-06-16,high,30,79.53,1.68,77.46,79.5,81.47,76.2,82.5
88,2026-06-16T03:23:26Z,KDCA,2026-06-16,low,30,60.31,1.12,59.08,60.5,61.62,58.0,62.0
89,2026-06-16T03:23:26Z,KDCA,2026-06-17,high,30,87.05,1.32,85.77,87.0,88.19,84.4,90.6
90,2026-06-16T03:23:26Z,KDCA,2026-06-17,low,30,63.68,2.02,61.38,63.55,66.81,59.6,67.3
25,2026-06-16T03:23:26Z,KDEN,2026-06-15,high,30,80.77,2.01,77.65,80.95,83.03,77.0,84.4
26,2026-06-16T03:23:26Z,KDEN,2026-06-15,low,30,51.89,0.43,51.48,51.9,52.4,50.8,52.5
27,2026-06-16T03:23:26Z,KDEN,2026-06-16,high,30,91.27,1.54,89.18,91.2,93.11,87.7,94.7
28,2026-06-16T03:23:26Z,KDEN,2026-06-16,low,30,54.92,0.73,53.99,54.9,55.9,53.4,56.0
29,2026-06-16T03:23:26Z,KDEN,2026-06-17,high,30,93.7,5.24,90.75,94.1,98.61,77.0,99.0
30,2026-06-16T03:23:26Z,KDEN,2026-06-17,low,30,65.54,2.42,62.6,66.15,67.84,58.0,70.5
