id,run_at,icao,forecast_date,kind,n_members,mean_f,sd_f,p10_f,p50_f,p90_f,min_f,max_f
12,2026-06-07T02:27:57Z,KAUS,2026-06-08,low,30,75.33,0.68,74.2,75.5,76.21,73.8,76.4
13,2026-06-07T02:27:57Z,KBOS,2026-06-06,high,30,83.84,0.97,82.59,83.6,85.23,82.1,85.7
14,2026-06-07T02:27:57Z,KBOS,2026-06-06,low,30,65.71,1.19,64.3,65.85,67.21,61.9,67.7
15,2026-06-07T02:27:57Z,KBOS,2026-06-07,high,30,80.4,1.65,78.55,80.5,82.41,76.2,82.6
16,2026-06-07T02:27:57Z,KBOS,2026-06-07,low,30,62.4,1.24,60.66,62.55,63.8,59.6,64.6
17,2026-06-07T02:27:57Z,KBOS,2026-06-08,high,30,75.09,4.45,69.19,75.55,80.35,67.9,82.5
18,2026-06-07T02:27:57Z,KBOS,2026-06-08,low,30,58.79,0.99,57.47,58.8,60.01,56.7,60.4
91,2026-06-07T02:27:57Z,KDCA,2026-06-06,high,30,88.79,0.84,87.69,88.8,89.82,87.0,90.2
92,2026-06-07T02:27:57Z,KDCA,2026-06-06,low,30,67.06,0.9,66.17,67.05,68.1,65.2,69.0
93,2026-06-07T02:27:57Z,KDCA,2026-06-07,high,30,89.25,1.72,87.09,89.5,91.44,85.3,92.4
94,2026-06-07T02:27:57Z,KDCA,2026-06-07,low,30,70.23,0.86,69.19,70.15,71.14,68.8,72.3
95,2026-06-07T02:27:57Z,KDCA,2026-06-08,high,30,79.31,2.68,76.08,79.1,83.52,74.9,84.1
96,2026-06-07T02:27:57Z,KDCA,2026-06-08,low,30,62.57,1.99,59.8,62.7,65.41,59.4,66.5
25,2026-06-07T02:27:57Z,KDEN,2026-06-06,high,30,90.18,0.58,89.29,90.3,90.81,89.1,91.1
26,2026-06-07T02:27:57Z,KDEN,2026-06-06,low,30,61.56,1.2,60.09,61.65,63.24,59.3,63.7
27,2026-06-07T02:27:57Z,KDEN,2026-06-07,high,30,89.31,0.92,88.52,89.5,90.34,86.4,91.2
28,2026-06-07T02:27:57Z,KDEN,2026-06-07,low,30,62.28,1.16,60.87,62.3,63.51,59.8,65.2
29,2026-06-07T02:27:57Z,KDEN,2026-06-08,high,30,88.74,2.54,87.57,89.05,90.59,77.0,93.0
30,2026-06-07T02:27:57Z,KDEN,2026-06-08,low,30,63.08,2.05,60.3,63.0,65.82,60.0,67.0
19,2026-06-07T02:27:57Z,KDFW,2026-06-06,high,30,90.15,0.98,88.79,90.4,91.32,88.4,91.7
20,2026-06-07T02:27:57Z,KDFW,2026-06-06,low,30,74.21,0.91,73.09,74.0,75.32,72.8,76.6
21,2026-06-07T02:27:57Z,KDFW,2026-06-07,high,30,94.0,1.48,91.9,93.7,96.13,91.0,96.7
22,2026-06-07T02:27:57Z,KDFW,2026-06-07,low,30,77.35,0.58,76.7,77.3,78.2,76.3,78.8
23,2026-06-07T02:27:57Z,KDFW,2026-06-08,high,30,95.34,1.71,93.23,95.35,97.01,90.8,98.0
24,2026-06-07T02:27:57Z,KDFW,2026-06-08,low,30,77.42,0.61,76.78,77.3,78.31,76.4,79.1
31,2026-06-07T02:27:57Z,KIAH,2026-06-06,high,30,90.32,0.88,89.39,90.4,91.25,87.9,92.0
32,2026-06-07T02:27:57Z,KIAH,2026-06-06,low,30,77.01,0.39,76.58,77.0,77.51,76.0,77.7
33,2026-06-07T02:27:57Z,KIAH,2026-06-07,high,30,90.07,2.01,88.17,90.1,93.08,84.5,94.0
34,2026-06-07T02:27:57Z,KIAH,2026-06-07,low,30,78.48,0.3,78.1,78.5,78.9,77.7,79.1
35,2026-06-07T02:27:57Z,KIAH,2026-06-08,high,30,91.73,3.85,85.8,93.05,95.02,81.6,95.9
36,2026-06-07T02:27:57Z,KIAH,2026-06-08,low,30,79.35,0.78,78.69,79.5,80.01,76.2,80.8
37,2026-06-07T02:27:57Z,KLAS,2026-06-06,high,30,98.1,1.35,96.2,98.4,99.53,95.6,100.5
38,2026-06-07T02:27:57Z,KLAS,2026-06-06,low,30,75.63,0.57,74.69,75.75,76.3,74.5,76.5
39,2026-06-07T02:27:57Z,KLAS,2026-06-07,high,30,94.43,1.34,92.49,94.35,95.92,92.1,97.5
40,2026-06-07T02:27:57Z,KLAS,2026-06-07,low,30,70.04,0.61,69.09,70.05,70.72,68.9,71.4
41,2026-06-07T02:27:57Z,KLAS,2026-06-08,high,30,94.21,1.7,92.79,94.55,95.9,88.8,96.3
42,2026-06-07T02:27:57Z,KLAS,2026-06-08,low,30,69.09,1.43,66.8,69.55,70.52,65.9,72.2
43,2026-06-07T02:27:57Z,KMIA,2026-06-06,high,30,84.5,0.36,84.0,84.5,84.91,83.7,85.3
44,2026-06-07T02:27:57Z,KMIA,2026-06-06,low,30,76.84,0.63,75.99,76.9,77.5,75.3,77.9
45,2026-06-07T02:27:57Z,KMIA,2026-06-07,high,30,85.09,0.6,84.47,85.15,85.71,83.5,86.1
46,2026-06-07T02:27:57Z,KMIA,2026-06-07,low,30,78.95,0.36,78.39,79.05,79.3,78.2,79.6
47,2026-06-07T02:27:57Z,KMIA,2026-06-08,high,30,85.99,0.88,85.05,86.05,87.11,84.0,87.6
48,2026-06-07T02:27:57Z,KMIA,2026-06-08,low,30,79.73,0.57,79.1,79.7,80.41,78.0,80.7
49,2026-06-07T02:27:57Z,KMSP,2026-06-06,high,30,86.81,1.18,85.09,86.8,88.31,84.1,88.8
50,2026-06-07T02:27:57Z,KMSP,2026-06-06,low,30,66.6,1.01,65.38,66.55,67.9,65.0,68.7
51,2026-06-07T02:27:57Z,KMSP,2026-06-07,high,30,85.19,1.77,83.67,85.05,87.21,79.0,87.7
52,2026-06-07T02:27:57Z,KMSP,2026-06-07,low,30,67.94,0.9,66.89,67.85,69.3,66.1,69.4
53,2026-06-07T02:27:57Z,KMSP,2026-06-08,high,30,84.27,3.74,79.63,85.3,87.79,74.5,92.9
54,2026-06-07T02:27:57Z,KMSP,2026-06-08,low,30,68.56,1.59,66.46,68.7,70.31,65.2,70.6
55,2026-06-07T02:27:57Z,KMSY,2026-06-06,high,30,83.63,0.46,83.1,83.5,84.3,82.9,84.9
56,2026-06-07T02:27:57Z,KMSY,2026-06-06,low,30,73.96,0.47,73.58,73.8,74.6,73.1,75.2
57,2026-06-07T02:27:57Z,KMSY,2026-06-07,high,30,88.33,1.96,85.77,88.5,90.51,83.9,90.9
58,2026-06-07T02:27:57Z,KMSY,2026-06-07,low,30,74.26,0.25,74.0,74.25,74.6,73.7,74.8
59,2026-06-07T02:27:57Z,KMSY,2026-06-08,high,30,87.86,2.09,85.19,88.3,90.12,82.6,91.4
60,2026-06-07T02:27:57Z,KMSY,2026-06-08,low,30,73.72,0.49,73.0,73.75,74.21,72.3,74.6
61,2026-06-07T02:27:57Z,KOKC,2026-06-06,high,30,83.43,0.87,82.19,83.5,84.51,81.8,85.7
62,2026-06-07T02:27:57Z,KOKC,2026-06-06,low,30,70.17,1.26,68.28,70.4,71.91,67.7,72.6
63,2026-06-07T02:27:57Z,KOKC,2026-06-07,high,30,91.04,2.11,89.19,90.5,93.64,86.8,97.2
64,2026-06-07T02:27:57Z,KOKC,2026-06-07,low,30,69.53,1.22,68.19,69.35,70.92,67.1,72.9
65,2026-06-07T02:27:57Z,KOKC,2026-06-08,high,30,96.66,2.66,92.53,97.3,99.07,90.5,102.0
66,2026-06-07T02:27:57Z,KOKC,2026-06-08,low,30,77.17,1.13,75.84,77.4,78.41,73.9,79.2
67,2026-06-07T02:27:57Z,KPHL,2026-06-06,high,30,87.81,0.86,86.79,87.75,88.8,85.7,89.5
68,2026-06-07T02:27:57Z,KPHL,2026-06-06,low,30,64.87,0.77,63.78,65.0,65.7,63.2,66.4
69,2026-06-07T02:27:57Z,KPHL,2026-06-07,high,30,85.48,1.49,83.6,85.55,87.21,81.8,88.1
70,2026-06-07T02:27:57Z,KPHL,2026-06-07,low,30,66.26,0.52,65.69,66.3,66.9,65.1,67.6
71,2026-06-07T02:27:57Z,KPHL,2026-06-08,high,30,80.3,2.59,77.06,80.35,83.85,75.4,85.4
72,2026-06-07T02:27:57Z,KPHL,2026-06-08,low,30,57.28,2.08,54.96,57.15,60.02,53.6,63.8
73,2026-06-07T02:27:57Z,KPHX,2026-06-06,high,30,102.44,1.7,100.56,102.45,104.73,98.8,105.9
74,2026-06-07T02:27:57Z,KPHX,2026-06-06,low,30,81.21,0.5,80.58,81.25,81.91,80.3,82.2
75,2026-06-07T02:27:57Z,KPHX,2026-06-07,high,30,101.99,2.51,99.1,102.4,104.64,94.8,105.6
76,2026-06-07T02:27:57Z,KPHX,2026-06-07,low,30,82.16,0.48,81.5,82.15,82.81,81.3,83.0
77,2026-06-07T02:27:57Z,KPHX,2026-06-08,high,30,102.08,2.02,99.97,102.0,104.61,96.3,105.8
78,2026-06-07T02:27:57Z,KPHX,2026-06-08,low,30,79.96,0.95,78.79,80.2,80.92,77.8,81.8
79,2026-06-07T02:27:57Z,KSAT,2026-06-06,high,30,89.47,0.99,88.07,89.75,90.25,87.2,91.5
80,2026-06-07T02:27:57Z,KSAT,2026-06-06,low,30,72.47,0.63,71.68,72.5,73.3,71.4,73.5
81,2026-06-07T02:27:57Z,KSAT,2026-06-07,high,30,90.86,2.43,87.91,90.4,94.16,85.4,96.1
82,2026-06-07T02:27:57Z,KSAT,2026-06-07,low,30,74.61,0.56,73.99,74.5,75.4,73.9,76.2
83,2026-06-07T02:27:57Z,KSAT,2026-06-08,high,30,92.23,3.08,87.59,92.6,96.0,85.3,99.2
84,2026-06-07T02:27:57Z,KSAT,2026-06-08,low,30,74.26,0.65,73.5,74.4,75.1,72.4,75.5
85,2026-06-07T02:27:57Z,KSFO,2026-06-06,high,30,63.91,0.63,63.2,63.9,64.8,62.8,65.1
86,2026-06-07T02:27:57Z,KSFO,2026-06-06,low,30,53.7,0.37,53.3,53.6,54.2,53.0,54.4
87,2026-06-07T02:27:57Z,KSFO,2026-06-07,high,30,67.62,1.21,65.99,67.7,69.11,65.3,70.4
88,2026-06-07T02:27:57Z,KSFO,2026-06-07,low,30,51.09,0.35,50.6,51.1,51.5,50.5,51.9
89,2026-06-07T02:27:57Z,KSFO,2026-06-08,high,30,65.77,1.03,64.78,65.6,66.97,63.7,68.7
90,2026-06-07T02:27:57Z,KSFO,2026-06-08,low,30,53.16,0.67,52.4,53.0,54.2,51.7,54.2
